country_id, name
"9","San Gustavo"
"9","San Jaime"
"9","San Jose"
"9","San Jose de Feliciano"
"9","San Justo"
"9","San Marcial"
"9","San Pedro"
"9","San Ramirez"
"9","San Ramon"
"9","San Roque"
"9","San Salvador"
"9","San Victor"
"9","Santa Ana"
"9","Santa Anita"
"9","Santa Elena"
"9","Santa Lucia"
"9","Santa Luisa"
"9","Sauce de Luna"
"9","Sauce Montrull"
"9","Sauce Pinto"
"9","Sauce Sur"
"9","Segui"
"9","Sir Leonard"
"9","Sosa"
"9","Tabossi"
"9","Tezanos Pinto"
"9","Ubajay"
"9","Urdinarrain"
"9","Veinte de Septiembre"
"9","Viale"
"9","Victoria"
"9","Villa Clara"
"9","Villa del Rosario"
"9","Villa Dominguez"
"9","Villa Elisa"
"9","Villa Fontana"
"9","Villa Gdor. Etchevehere"
"9","Villa Mantero"
"9","Villa Paranacito"
"9","Villa Urquiza"
"9","Villaguay"
"9","Walter Moss"
"9","Yacare"
"9","Yeso Oeste"
"10","Buena Vista"
"10","Clorinda"
"10","Col. Pastoril"
"10","Cte. Fontana"
"10","El Colorado"
"10","El Espinillo"
"10","Estanislao Del Campo"
"10","Formosa"
"10","Fortin Lugones"
"10","Gral. Lucio V. Mansilla"
"10","Gral. Manuel Belgrano"
"10","Gral. Mosconi"
"10","Gran Guardia"
"10","Herradura"
"10","Ibarreta"
"10","Ing. Juarez"
"10","Laguna Blanca"
"10","Laguna Naick Neck"
"10","Laguna Yema"
"10","Las Lomitas"
"10","Los Chiriguanos"
"10","Mayor V. Villafanie"
"10","Mision San Fco."
"10","Palo Santo"
"10","Pirane"
"10","Pozo del Maza"
"10","Riacho He-He"
"10","San Hilario"
"10","San Martin II"
"10","Siete Palmas"
"10","Subteniente Perin"
"10","Tres Lagunas"
"10","Villa Dos Trece"
"10","Villa Escolar"
"10","Villa Gral. Guemes"
"11","Abdon Castro Tolay"
"11","Abra Pampa"
"11","Abralaite"
"11","Aguas Calientes"
"11","Arrayanal"
"11","Barrios"
"11","Caimancito"
"11","Calilegua"
"11","Cangrejillos"
"11","Caspala"
"11","Catua"
"11","Cieneguillas"
"11","Coranzulli"
"11","Cusi-Cusi"
"11","El Aguilar"
"11","El Carmen"
"11","El Condor"
"11","El Fuerte"
"11","El Piquete"
"11","El Talar"
"11","Fraile Pintado"
"11","Hipolito Yrigoyen"
"11","Huacalera"
"11","Humahuaca"
"11","La Esperanza"
"11","La Mendieta"
"11","La Quiaca"
"11","Ledesma"
"11","Libertador Gral. San Martin"
"11","Maimara"
"11","Mina Pirquitas"
"11","Monterrico"
"11","Palma Sola"
"11","Palpala"
"11","Pampa Blanca"
"11","Pampichuela"
"11","Perico"
"11","Puesto del Marques"
"11","Puesto Viejo"
"11","Pumahuasi"
"11","Purmamarca"
"11","Rinconada"
"11","Rodeitos"
"11","Rosario de Rio Grande"
"11","San Antonio"
"11","San Francisco"
"11","San Pedro"
"11","San Rafael"
"11","San Salvador"
"11","Santa Ana"
"11","Santa Catalina"
"11","Santa Clara"
"11","Susques"
"11","Tilcara"
"11","Tres Cruces"
"11","Tumbaya"
"11","Valle Grande"
"11","Vinalito"
"11","Volcan"
"11","Yala"
"11","Yavi"
"11","Yuto"
"12","Abramo"
"12","Adolfo Van Praet"
"12","Agustoni"
"12","Algarrobo del Aguila"
"12","Alpachiri"
"12","Alta Italia"
"12","Anguil"
"12","Arata"
"12","Ataliva Roca"
"12","Bernardo Larroude"
"12","Bernasconi"
"12","Caleufu"
"12","Carro Quemado"
"12","Catrilo"
"12","Ceballos"
"12","Chacharramendi"
"12","Col. Baron"
"12","Col. Santa Maria"
"12","Conhelo"
"12","Coronel Hilario Lagos"
"12","Cuchillo-Co"
"12","Doblas"
"12","Dorila"
"12","Eduardo Castex"
"12","Embajador Martini"
"12","Falucho"
"12","Gral. Acha"
"12","Gral. Manuel Campos"
"12","Gral. Pico"
"12","Guatrache"
"12","Ing. Luiggi"
"12","Intendente Alvear"
"12","Jacinto Arauz"
"12","La Adela"
"12","La Humada"
"12","La Maruja"
"12","La Pampa"
"12","La Reforma"
"12","Limay Mahuida"
"12","Lonquimay"
"12","Loventuel"
"12","Luan Toro"
"12","Macachin"
"12","Maisonnave"
"12","Mauricio Mayer"
"12","Metileo"
"12","Miguel Cane"
"12","Miguel Riglos"
"12","Monte Nievas"
"12","Parera"
"12","Peru"
"12","Pichi-Huinca"
"12","Puelches"
"12","Puelen"
"12","Quehue"
"12","Quemu Quemu"
"12","Quetrequen"
"12","Rancul"
"12","Realico"
"12","Relmo"
"12","Rolon"
"12","Rucanelo"
"12","Sarah"
"12","Speluzzi"
"12","Sta. Isabel"
"12","Sta. Rosa"
"12","Sta. Teresa"
"12","Telen"
"12","Toay"
"12","Tomas M. de Anchorena"
"12","Trenel"
"12","Unanue"
"12","Uriburu"
"12","Veinticinco de Mayo"
"12","Vertiz"
"12","Victorica"
"12","Villa Mirasol"
"12","Winifreda"
"13","Arauco"
"13","Capital"
"13","Castro Barros"
"13","Chamical"
"13","Chilecito"
"13","Coronel F. Varela"
"13","Famatina"
"13","Gral. A.V.Penialoza"
"13","Gral. Belgrano"
"13","Gral. J.F. Quiroga"
"13","Gral. Lamadrid"
"13","Gral. Ocampo"
"13","Gral. San Martin"
"13","Independencia"
"13","Rosario Penaloza"
"13","San Blas de Los Sauces"
"13","Sanagasta"
"13","Vinchina"
"14","Capital"
"14","Chacras de Coria"
"14","Dorrego"
"14","Gllen"
"14","Godoy Cruz"
"14","Gral. Alvear"
"14","Guaymallen"
"14","Junin"
"14","La Paz"
"14","Las Heras"
"14","Lavalle"
"14","Lujan"
"14","Lujan De Cuyo"
"14","Maipu"
"14","Malargue"
"14","Rivadavia"
"14","San Carlos"
"14","San Martin"
"14","San Rafael"
"14","Sta. Rosa"
"14","Tunuyan"
"14","Tupungato"
"14","Villa Nueva"
"15","Alba Posse"
"15","Almafuerte"
"15","Apostoles"
"15","Aristobulo Del Valle"
"15","Arroyo Del Medio"
"15","Azara"
"15","Bdo. De Irigoyen"
"15","Bonpland"
"15","Caa Yari"
"15","Campo Grande"
"15","Campo Ramon"
"15","Campo Viera"
"15","Candelaria"
"15","Capiovi"
"15","Caraguatay"
"15","Cdte. Guacurari"
"15","Cerro Azul"
"15","Cerro Cora"
"15","Col. Alberdi"
"15","Col. Aurora"
"15","Col. Delicia"
"15","Col. Polana"
"15","Col. Victoria"
"15","Col. Wanda"
"15","Concepcion De La Sierra"
"15","Corpus"
"15","Dos Arroyos"
"15","Dos de Mayo"
"15","El Alcazar"
"15","El Dorado"
"15","El Soberbio"
"15","Esperanza"
"15","F. Ameghino"
"15","Fachinal"
"15","Garuhape"
"15","Garupa"
"15","Gdor. Lopez"
"15","Gdor. Roca"
"15","Gral. Alvear"
"15","Gral. Urquiza"
"15","Guarani"
"15","H. Yrigoyen"
"15","Iguazu"
"15","Itacaruare"
"15","Jardin America"
"15","Leandro N. Alem"
"15","Libertad"
"15","Loreto"
"15","Los Helechos"
"15","Martires"
"15","Misiones"
"15","Mojon Grande"
"15","Montecarlo"
"15","Nueve de Julio"
"15","Obera"
"15","Olegario V. Andrade"
"15","Panambi"
"15","Posadas"
"15","Profundidad"
"15","Pto. Iguazu"
"15","Pto. Leoni"
"15","Pto. Piray"
"15","Pto. Rico"
"15","Ruiz de Montoya"
"15","San Antonio"
"15","San Ignacio"
"15","San Javier"
"15","San Jose"
"15","San Martin"
"15","San Pedro"
"15","San Vicente"
"15","Santiago De Liniers"
"15","Santo Pipo"
"15","Sta. Ana"
"15","Sta. Maria"
"15","Tres Capones"
"15","Veinticinco de Mayo"
"15","Wanda"
"16","Aguada San Roque"
"16","Alumine"
"16","Andacollo"
"16","Anielo"
"16","Bajada del Agrio"
"16","Barrancas"
"16","Buta Ranquil"
"16","Capital"
"16","Caviahue"
"16","Centenario"
"16","Chorriaca"
"16","Chos Malal"
"16","Cipolletti"
"16","Covunco Abajo"
"16","Coyuco Cochico"
"16","Cutral Co"
"16","El Cholar"
"16","El Huecu"
"16","El Sauce"
"16","Guaniacos"
"16","Huinganco"
"16","Las Coloradas"
"16","Las Lajas"
"16","Las Ovejas"
"16","Loncopue"
"16","Los Catutos"
"16","Los Chihuidos"
"16","Los Miches"
"16","Manzano Amargo"
"16","Neuquen"
"16","Octavio Pico"
"16","Paso Aguerre"
"16","Picun Leufu"
"16","Piedra del Aguila"
"16","Pilo Lil"
"16","Plaza Huincul"
"16","Plottier"
"16","Quili Malal"
"16","Ramon Castro"
"16","Rincon de Los Sauces"
"16","San Martin de Los Andes"
"16","San Patricio del Chaniar"
"16","Santo Tomas"
"16","Sauzal Bonito"
"16","Senillosa"
"16","Taquimilan"
"16","Tricao Malal"
"16","Varvarco"
"16","Villa Curi Leuvu"
"16","Villa del Nahueve"
"16","Villa del Puente Picun Leuvu"
"16","Villa El Chocon"
"16","Villa La Angostura"
"16","Villa Pehuenia"
"16","Villa Traful"
"16","Vista Alegre"
"16","Zapala"
"17","Aguada Cecilio"
"17","Aguada de Guerra"
"17","Allen"
"17","Arroyo de La Ventana"
"17","Arroyo Los Berros"
"17","Bariloche"
"17","Calte. Cordero"
"17","Campo Grande"
"17","Catriel"
"17","Cerro Policia"
"17","Cervantes"
"17","Chelforo"
"17","Chimpay"
"17","Chinchinales"
"17","Chipauquil"
"17","Choele Choel"
"17","Cinco Saltos"
"17","Cipolletti"
"17","Clemente Onelli"
"17","Colan Conhue"
"17","Comallo"
"17","Comico"
"17","Cona Niyeu"
"17","Coronel Belisle"
"17","Cubanea"
"17","Darwin"
"17","Dina Huapi"
"17","El Bolson"
"17","El Cain"
"17","El Manso"
"17","Gral. Conesa"
"17","Gral. Enrique Godoy"
"17","Gral. Fernandez Oro"
"17","Gral. Roca"
"17","Guardia Mitre"
"17","Ing. Huergo"
"17","Ing. Jacobacci"
"17","Laguna Blanca"
"17","Lamarque"
"17","Las Grutas"
"17","Los Menucos"
"17","Luis Beltran"
"17","Mainque"
"17","Mamuel Choique"
"17","Maquinchao"
"17","Mencue"
"17","Mtro. Ramos Mexia"
"17","Nahuel Niyeu"
"17","Naupa Huen"
"17","niorquinco"
"17","Ojos de Agua"
"17","Paso de Agua"
"17","Paso Flores"
"17","Penias Blancas"
"17","Pichi Mahuida"
"17","Pilcaniyeu"
"17","Pomona"
"17","Prahuaniyeu"
"17","Rincon Treneta"
"17","Rio Chico"
"17","Rio Colorado"
"17","Roca"
"17","San Antonio Oeste"
"17","San Javier"
"17","Sierra Colorada"
"17","Sierra Grande"
"17","Sierra Paileman"
"17","Valcheta"
"17","Valle Azul"
"17","Viedma"
"17","Villa Llanquin"
"17","Villa Mascardi"
"17","Villa Regina"
"17","Yaminue"
"18","A. Saravia"
"18","Aguaray"
"18","Angastaco"
"18","Animana"
"18","Cachi"
"18","Cafayate"
"18","Campo Quijano"
"18","Campo Santo"
"18","Capital"
"18","Cerrillos"
"18","Chicoana"
"18","Col. Sta. Rosa"
"18","Coronel Moldes"
"18","El Bordo"
"18","El Carril"
"18","El Galpon"
"18","El Jardin"
"18","El Potrero"
"18","El Quebrachal"
"18","El Tala"
"18","Embarcacion"
"18","Gral. Ballivian"
"18","Gral. Guemes"
"18","Gral. Mosconi"
"18","Gral. Pizarro"
"18","Guachipas"
"18","Hipolito Yrigoyen"
"18","Iruya"
"18","Isla De Canias"
"18","J. V. Gonzalez"
"18","La Caldera"
"18","La Candelaria"
"18","La Merced"
"18","La Poma"
"18","La Vinia"
"18","Las Lajitas"
"18","Los Toldos"
"18","Metan"
"18","Molinos"
"18","Nazareno"
"18","Oran"
"18","Payogasta"
"18","Pichanal"
"18","Prof. S. Mazza"
"18","Rio Piedras"
"18","Rivadavia Banda Norte"
"18","Rivadavia Banda Sur"
"18","Rosario de La Frontera"
"18","Rosario de Lerma"
"18","Saclantas"
"18","Salta"
"18","San Antonio"
"18","San Carlos"
"18","San Jose De Metan"
"18","San Ramon"
"18","Santa Victoria E."
"18","Santa Victoria O."
"18","Tartagal"
"18","Tolar Grande"
"18","Urundel"
"18","Vaqueros"
"18","Villa San Lorenzo"
"19","Albardon"
"19","Angaco"
"19","Calingasta"
"19","Capital"
"19","Caucete"
"19","Chimbas"
"19","Iglesia"
"19","Jachal"
"19","Nueve de Julio"
"19","Pocito"
"19","Rawson"
"19","Rivadavia"
"19","San Juan"
"19","San Martin"
"19","Santa Lucia"
"19","Sarmiento"
"19","Ullum"
"19","Valle Fertil"
"19","Veinticinco de Mayo"
"19","Zonda"
"20","Alto Pelado"
"20","Alto Pencoso"
"20","Anchorena"
"20","Arizona"
"20","Bagual"
"20","Balde"
"20","Batavia"
"20","Beazley"
"20","Buena Esperanza"
"20","Candelaria"
"20","Capital"
"20","Carolina"
"20","Carpinteria"
"20","Concaran"
"20","Cortaderas"
"20","El Morro"
"20","El Trapiche"
"20","El Volcan"
"20","Fortin El Patria"
"20","Fortuna"
"20","Fraga"
"20","Juan Jorba"
"20","Juan Llerena"
"20","Juana Koslay"
"20","Justo Daract"
"20","La Calera"
"20","La Florida"
"20","La Punilla"
"20","La Toma"
"20","Lafinur"
"20","Las Aguadas"
"20","Las Chacras"
"20","Las Lagunas"
"20","Las Vertientes"
"20","Lavaisse"
"20","Leandro N. Alem"
"20","Los Molles"
"20","Lujan"
"20","Mercedes"
"20","Merlo"
"20","Naschel"
"20","Navia"
"20","Nogoli"
"20","Nueva Galia"
"20","Papagayos"
"20","Paso Grande"
"20","Potrero de Los Funes"
"20","Quines"
"20","Renca"
"20","Saladillo"
"20","San Francisco"
"20","San Geronimo"
"20","San Martin"
"20","San Pablo"
"20","Santa Rosa de Conlara"
"20","Talita"
"20","Tilisarao"
"20","Union"
"20","Villa de La Quebrada"
"20","Villa de Praga"
"20","Villa del Carmen"
"20","Villa Gral. Roca"
"20","Villa Larca"
"20","Villa Mercedes"
"20","Zanjitas"
"21","Calafate"
"21","Caleta Olivia"
"21","Caniadon Seco"
"21","Comandante Piedrabuena"
"21","El Calafate"
"21","El Chalten"
"21","Gdor. Gregores"
"21","Hipolito Yrigoyen"
"21","Jaramillo"
"21","Koluel Kaike"
"21","Las Heras"
"21","Los Antiguos"
"21","Perito Moreno"
"21","Pico Truncado"
"21","Pto. Deseado"
"21","Pto. San Julian"
"21","Pto. Santa Cruz"
"21","Rio Cuarto"
"21","Rio Gallegos"
"21","Rio Turbio"
"21","Tres Lagos"
"21","Veintiocho De Noviembre"
"22","Aaron Castellanos"
"22","Acebal"
"22","Aguara Grande"
"22","Albarellos"
"22","Alcorta"
"22","Aldao"
"22","Alejandra"
"22","alvarez"
"22","Ambrosetti"
"22","Amenabar"
"22","Angelica"
"22","Angeloni"
"22","Arequito"
"22","Arminda"
"22","Armstrong"
"22","Arocena"
"22","Arroyo Aguiar"
"22","Arroyo Ceibal"
"22","Arroyo Leyes"
"22","Arroyo Seco"
"22","Arrufo"
"22","Arteaga"
"22","Ataliva"
"22","Aurelia"
"22","Avellaneda"
"22","Barrancas"
"22","Bauer Y Sigel"
"22","Bella Italia"
"22","Berabevu"
"22","Berna"
"22","Bernardo de Irigoyen"
"22","Bigand"
"22","Bombal"
"22","Bouquet"
"22","Bustinza"
"22","Cabal"
"22","Cacique Ariacaiquin"
"22","Cafferata"
"22","Calchaqui"
"22","Campo Andino"
"22","Campo Piaggio"
"22","Caniada de Gomez"
"22","Caniada del Ucle"
"22","Caniada Rica"
"22","Caniada Rosquin"
"22","Candioti"
"22","Capital"
"22","Capitan Bermudez"
"22","Capivara"
"22","Carcarania"
"22","Carlos Pellegrini"
"22","Carmen"
"22","Carmen Del Sauce"
"22","Carreras"
"22","Carrizales"
"22","Casalegno"
"22","Casas"
"22","Casilda"
"22","Castelar"
"22","Castellanos"
"22","Cayasta"
"22","Cayastacito"
"22","Centeno"
"22","Cepeda"
"22","Ceres"
"22","Chabas"
"22","Chaniar Ladeado"
"22","Chapuy"
"22","Chovet"
"22","Christophersen"
"22","Classon"
"22","Cnel. Arnold"
"22","Cnel. Bogado"
"22","Cnel. Dominguez"
"22","Cnel. Fraga"
"22","Col. Aldao"
"22","Col. Ana"
"22","Col. Belgrano"
"22","Col. Bicha"
"22","Col. Bigand"
"22","Col. Bossi"
"22","Col. Cavour"
"22","Col. Cello"
"22","Col. Dolores"
"22","Col. Dos Rosas"
"22","Col. Duran"
"22","Col. Iturraspe"
"22","Col. Margarita"
"22","Col. Mascias"
"22","Col. Raquel"
"22","Col. Rosa"
"22","Col. San Jose"
"22","Constanza"
"22","Coronda"
"22","Correa"
"22","Crispi"
"22","Cululu"
"22","Curupayti"
"22","Desvio Arijon"
"22","Diaz"
"22","Diego de Alvear"
"22","Egusquiza"
"22","El Araza"
"22","El Rabon"
"22","El Sombrerito"
"22","El Trebol"
"22","Elisa"
"22","Elortondo"
"22","Emilia"
"22","Empalme San Carlos"
"22","Empalme Villa Constitucion"
"22","Esmeralda"
"22","Esperanza"
"22","Estacion Alvear"
"22","Estacion Clucellas"
"22","Esteban Rams"
"22","Esther"
"22","Esustolia"
"22","Eusebia"
"22","Felicia"
"22","Fidela"
"22","Fighiera"
"22","Firmat"
"22","Florencia"
"22","Fortin Olmos"
"22","Franck"
"22","Fray Luis Beltran"
"22","Frontera"
"22","Fuentes"
"22","Funes"
"22","Gaboto"
"22","Galisteo"
"22","Galvez"
"22","Garabalto"
"22","Garibaldi"
"22","Gato Colorado"
"22","Gdor. Crespo"
"22","Gessler"
"22","Godoy"
"22","Golondrina"
"22","Gral. Gelly"
"22","Gral. Lagos"
"22","Granadero Baigorria"
"22","Gregoria Perez De Denis"
"22","Grutly"
"22","Guadalupe N."
"22","G?deken"
"22","Helvecia"
"22","Hersilia"
"22","Hipatia"
"22","Huanqueros"
"22","Hugentobler"
"22","Hughes"
"22","Humberto 1"
"22","Humboldt"
"22","Ibarlucea"
"22","Ing. Chanourdie"
"22","Intiyaco"
"22","Ituzaingo"
"22","Jacinto L. Arauz"
"22","Josefina"
"22","Juan B. Molina"
"22","Juan de Garay"
"22","Juncal"
"22","La Brava"
"22","La Cabral"
"22","La Camila"
"22","La Chispa"
"22","La Clara"
"22","La Criolla"
"22","La Gallareta"
"22","La Lucila"
"22","La Pelada"
"22","La Penca"
"22","La Rubia"
"22","La Sarita"
"22","La Vanguardia"
"22","Labordeboy"
"22","Laguna Paiva"
"22","Landeta"
"22","Lanteri"
"22","Larrechea"
"22","Las Avispas"
"22","Las Bandurrias"
"22","Las Garzas"
"22","Las Palmeras"
"22","Las Parejas"
"22","Las Petacas"
"22","Las Rosas"
"22","Las Toscas"
"22","Las Tunas"
"22","Lazzarino"
"22","Lehmann"
"22","Llambi Campbell"
"22","Logronio"
"22","Loma Alta"
"22","Lopez"
"22","Los Amores"
"22","Los Cardos"
"22","Los Laureles"
"22","Los Molinos"
"22","Los Quirquinchos"
"22","Lucio V. Lopez"
"22","Luis Palacios"
"22","Ma. Juana"
"22","Ma. Luisa"
"22","Ma. Susana"
"22","Ma. Teresa"
"22","Maciel"
"22","Maggiolo"
"22","Malabrigo"
"22","Marcelino Escalada"
"22","Margarita"
"22","Matilde"
"22","Maua"
"22","Maximo Paz"
"22","Melincue"
"22","Miguel Torres"
"22","Moises Ville"
"22","Monigotes"
"22","Monje"
"22","Monte Obscuridad"
"22","Monte Vera"
"22","Montefiore"
"22","Montes de Oca"
"22","Murphy"
"22","nianducita"
"22","Nare"
"22","Nelson"
"22","Nicanor E. Molinas"
"22","Nuevo Torino"
"22","Oliveros"
"22","Palacios"
"22","Pavon"
"22","Pavon Arriba"
"22","Pedro Gomez Cello"
"22","Perez"
"22","Peyrano"
"22","Piamonte"
"22","Pilar"
"22","Piniero"
"22","Plaza Clucellas"
"22","Portugalete"
"22","Pozo Borrado"
"22","Progreso"
"22","Providencia"
"22","Pte. Roca"
"22","Pueblo Andino"
"22","Pueblo Esther"
"22","Pueblo Gral. San Martin"
"22","Pueblo Irigoyen"
"22","Pueblo Marini"
"22","Pueblo Munioz"
"22","Pueblo Uranga"
"22","Pujato"
"22","Pujato N."
"22","Rafaela"
"22","Ramayon"
"22","Ramona"
"22","Reconquista"
"22","Recreo"
"22","Ricardone"
"22","Rivadavia"
"22","Roldan"
"22","Romang"
"22","Rosario"
"22","Rueda"
"22","Rufino"
"22","Sa Pereira"
"22","Saguier"
"22","Saladero M. Cabal"
"22","Salto Grande"
"22","San Agustin"
"22","San Antonio de Obligado"
"22","San Bernardo N.J."
"22","San Bernardo S.J."
"22","San Carlos Centro"
"22","San Carlos N."
"22","San Carlos S."
"22","San Cristobal"
"22","San Eduardo"
"22","San Eugenio"
"22","San Fabian"
"22","San Fco. de Santa Fe"
"22","San Genaro"
"22","San Genaro N."
"22","San Gregorio"
"22","San Guillermo"
"22","San Javier"
"22","San Jeronimo del Sauce"
"22","San Jeronimo N."
"22","San Jeronimo S."
"22","San Jorge"
"22","San Jose de La Esquina"
"22","San Jose del Rincon"
"22","San Justo"
"22","San Lorenzo"
"22","San Mariano"
"22","San Martin de Las Escobas"
"22","San Martin N."
"22","San Vicente"
"22","Sancti Spititu"
"22","Sanford"
"22","Santo Domingo"
"22","Santo Tome"
"22","Santurce"
"22","Sargento Cabral"
"22","Sarmiento"
"22","Sastre"
"22","Sauce Viejo"
"22","Serodino"
"22","Silva"
"22","Soldini"
"22","Soledad"
"22","Soutomayor"
"22","Sta. Clara de Buena Vista"
"22","Sta. Clara de Saguier"
"22","Sta. Isabel"
"22","Sta. Margarita"
"22","Sta. Maria Centro"
"22","Sta. Maria N."
"22","Sta. Rosa"
"22","Sta. Teresa"
"22","Suardi"
"22","Sunchales"
"22","Susana"
"22","Tacuarendi"
"22","Tacural"
"22","Tartagal"
"22","Teodelina"
"22","Theobald"
"22","Timbues"
"22","Toba"
"22","Tortugas"
"22","Tostado"
"22","Totoras"
"22","Traill"
"22","Venado Tuerto"
"22","Vera"
"22","Vera y Pintado"
"22","Videla"
"22","Vila"
"22","Villa Amelia"
"22","Villa Ana"
"22","Villa Canias"
"22","Villa Constitucion"
"22","Villa Eloisa"
"22","Villa Gdor. Galvez"
"22","Villa Guillermina"
"22","Villa Minetti"
"22","Villa Mugueta"
"22","Villa Ocampo"
"22","Villa San Jose"
"22","Villa Saralegui"
"22","Villa Trinidad"
"22","Villada"
"22","Virginia"
"22","Wheelwright"
"22","Zavalla"
"22","Zenon Pereira"
"23","Aniatuya"
"23","arraga"
"23","Bandera"
"23","Bandera Bajada"
"23","Beltran"
"23","Brea Pozo"
"23","Campo Gallo"
"23","Capital"
"23","Chilca Juliana"
"23","Choya"
"23","Clodomira"
"23","Col. Alpina"
"23","Col. Dora"
"23","Col. El Simbolar Robles"
"23","El Bobadal"
"23","El Charco"
"23","El Mojon"
"23","Estacion Atamisqui"
"23","Estacion Simbolar"
"23","Fernandez"
"23","Fortin Inca"
"23","Frias"
"23","Garza"
"23","Gramilla"
"23","Guardia Escolta"
"23","Herrera"
"23","Icanio"
"23","Ing. Forres"
"23","La Banda"
"23","La Caniada"
"23","Laprida"
"23","Lavalle"
"23","Loreto"
"23","Los Juries"
"23","Los Nuniez"
"23","Los Pirpintos"
"23","Los Quiroga"
"23","Los Telares"
"23","Lugones"
"23","Malbran"
"23","Matara"
"23","Medellin"
"23","Monte Quemado"
"23","Nueva Esperanza"
"23","Nueva Francia"
"23","Palo Negro"
"23","Pampa de Los Guanacos"
"23","Pinto"
"23","Pozo Hondo"
"23","Quimili"
"23","Real Sayana"
"23","Sachayoj"
"23","San Pedro de Guasayan"
"23","Selva"
"23","Sol de Julio"
"23","Sumampa"
"23","Suncho Corral"
"23","Taboada"
"23","Tapso"
"23","Termas de Rio Hondo"
"23","Tintina"
"23","Tomas Young"
"23","Vilelas"
"23","Villa Atamisqui"
"23","Villa La Punta"
"23","Villa Ojo de Agua"
"23","Villa Rio Hondo"
"23","Villa Salavina"
"23","Villa Union"
"23","Vilmer"
"23","Weisburd"
"24","Rio Grande"
"24","Tolhuin"
"24","Ushuaia"
"25","Acheral"
"25","Agua Dulce"
"25","Aguilares"
"25","Alderetes"
"25","Alpachiri"
"25","Alto Verde"
"25","Amaicha del Valle"
"25","Amberes"
"25","Ancajuli"
"25","Arcadia"
"25","Atahona"
"25","Banda del Rio Sali"
"25","Bella Vista"
"25","Buena Vista"
"25","Burruyacu"
"25","Capitan Caceres"
"25","Cevil Redondo"
"25","Choromoro"
"25","Ciudacita"
"25","Colalao del Valle"
"25","Colombres"
"25","Concepcion"
"25","Delfin Gallo"
"25","El Bracho"
"25","El Cadillal"
"25","El Cercado"
"25","El Chaniar"
"25","El Manantial"
"25","El Mojon"
"25","El Mollar"
"25","El Naranjito"
"25","El Naranjo"
"25","El Polear"
"25","El Puestito"
"25","El Sacrificio"
"25","El Timbo"
"25","Escaba"
"25","Esquina"
"25","Estacion Araoz"
"25","Famailla"
"25","Gastone"
"25","Gdor. Garmendia"
"25","Gdor. Piedrabuena"
"25","Graneros"
"25","Huasa Pampa"
"25","J. B. Alberdi"
"25","La Cocha"
"25","La Esperanza"
"25","La Florida"
"25","La Ramada"
"25","La Trinidad"
"25","Lamadrid"
"25","Las Cejas"
"25","Las Talas"
"25","Las Talitas"
"25","Los Bulacio"
"25","Los Gomez"
"25","Los Nogales"
"25","Los Pereyra"
"25","Los Perez"
"25","Los Puestos"
"25","Los Ralos"
"25","Los Sarmientos"
"25","Los Sosa"
"25","Lules"
"25","M. Garcia Fernandez"
"25","Manuela Pedraza"
"25","Medinas"
"25","Monte Bello"
"25","Monteagudo"
"25","Monteros"
"25","Padre Monti"
"25","Pampa Mayo"
"25","Quilmes"
"25","Raco"
"25","Ranchillos"
"25","Rio Chico"
"25","Rio Colorado"
"25","Rio Seco"
"25","Rumi Punco"
"25","San Andres"
"25","San Felipe"
"25","San Ignacio"
"25","San Javier"
"25","San Jose"
"25","San Miguel de Tucuman"
"25","San Pedro"
"25","San Pedro de Colalao"
"25","Santa Rosa de Leales"
"25","Sgto. Moya"
"25","Siete de Abril"
"25","Simoca"
"25","Soldado Maldonado"
"25","Sta. Ana"
"25","Sta. Cruz"
"25","Sta. Lucia"
"25","Taco Ralo"
"25","Tafi del Valle"
"25","Tafi Viejo"
"25","Tapia"
"25","Teniente Berdina"
"25","Trancas"
"25","Villa Belgrano"
"25","Villa Benjamin Araoz"
"25","Villa Chiligasta"
"25","Villa de Leales"
"25","Villa Quinteros"
"25","Yanima"
"25","Yerba Buena"
"25","Yerba Buena S"
